Request_ID,User_ID,Location,Donation_Amount,Requested_Aid_Type,Aid_Urgency_Score,Time_of_Request,Free_Text_Reason,Is_Fraud
71ab7587-1468-4343-8eaa-1af8161fecd0,d800fffc-f9cf-4b15-bef0-92b293213db2,Bangalore,6849.05,Clothing,4,2025-03-30T00:41:02,Brother call seven although voice region person.,0
5e12fedf-af1e-4f2c-a866-e714050d45f0,b68f15c7-2b4f-40e1-bfd7-3730fd03ce11,Delhi,8291.21,Cash,1,2025-04-09T19:07:31,Section fall tax mean professional color.,0
1d743da4-7c6b-4325-b8ee-0b593f5e8848,6ac27ac5-9013-4424-9fcd-b17b958583f6,Bangalore,5130.62,Shelter,5,2025-03-29T11:14:07,Respond main it perform public purpose describe.,0
5e5d2453-a828-403a-bb78-60064a2eb772,4ddf7acf-e9a9-4d25-b1a9-e6f99412b13a,Delhi,1045.31,Clothing,5,2025-03-20T16:46:51,In image professional lay various worker.,0
bdfa5eed-ce12-47f2-b23c-5e82497342e0,d690f1a9-fe50-4613-ac6e-6d5c79c4f8c6,Kolkata,6785.54,Cash,3,2025-02-21T07:35:02,Watch beautiful everyone town.,0
bbea5fe2-4138-49a5-8aea-49f9093f81a8,c85f3751-9b09-412a-8d0e-ffd46acc1cb5,Chennai,6204.14,Medical,1,2025-01-13T03:52:41,Tend edge side always act.,0
03a99bc0-c05d-41d2-81af-ea6e35c10f1a,5fdcc922-228b-46f1-9093-b5f2a76ff0cd,Kolkata,3626.91,Cash,5,2025-02-08T12:25:01,Hear small watch staff hair others stage.,0
ee6292dc-bc5a-47da-8420-9eeb72d9c3e0,81cb542b-72fe-4068-a6ad-97353b2fad8f,Delhi,6518.6,Food,2,2025-01-10T17:49:23,Star development go but.,0
14ab2798-90cc-496f-964e-9bc028a73cd0,1d456c92-ab9e-4fbe-965b-2fe4bfa800a5,Delhi,6852.26,Clothing,3,2025-01-01T19:24:48,Suggest lawyer let public.,0
7294c51b-6d93-4e38-992b-6cc3379d1390,a937fa21-7f18-4b05-914b-1d10ed5cf2da,Kolkata,4943.64,Medical,4,2025-01-27T12:16:45,Dream recent discover partner.,0
d94ca37e-9703-41cf-89ad-d88f26fbe17c,d2e4bc05-1826-4d0e-a296-d824df573591,Bangalore,6876.22,Shelter,1,2025-02-13T19:53:47,Before thus free let will price TV.,0
19a67d04-ed1e-4bea-ac2b-c05b2ddebaec,a0c520ae-2573-479d-b818-8b603c8be0c2,Chennai,10784.53,Clothing,4,2025-02-02T03:08:18,None computer pretty expect.,1
ac0fb170-0157-4dc0-a221-f35716f1a699,88e9705d-a765-44cd-91b0-6d16bee126d9,Bangalore,2050.76,Medical,2,2025-02-13T16:35:59,Reduce another ability.,0
8e788a19-7157-4076-b689-9f21304c3da3,aae995dc-0b2f-4e11-9bf3-5e20a2514a5d,Delhi,4879.0,Food,4,2025-02-05T05:10:23,Network upon herself for security television increase.,0
c492ab5b-fc4a-423d-86b0-40c21ed9cfe3,077d33f7-e5b9-4d89-84f8-1d6121d3e72d,Kolkata,3891.51,Shelter,3,2025-02-20T02:22:12,Threat recognize off.,0
cd77d334-49de-4938-a281-3c0e625b9f20,fcfdb85c-5282-4ef4-a384-df4402b6f1ed,Mumbai,5718.01,Shelter,4,2025-03-10T11:15:54,Financial crime increase prove.,0
1242feeb-f969-43b9-a477-032de010962c,1913db65-8b1d-48f0-a23e-2cf0dc4f3446,Delhi,9257.27,Shelter,4,2025-01-14T14:42:33,That market per night really thus including.,0
320f6c97-bf65-4a93-8b38-9f9d89a95826,0b39a486-c6ab-431a-820b-d061dba9434e,Chennai,5878.9,Food,2,2025-03-27T12:06:25,Head citizen cell technology pressure.,0
a88725f6-05e5-403e-9d20-67a468883356,b2ba66cc-1c5e-4217-a455-9eff3cc90c19,Delhi,7073.75,Clothing,5,2025-04-08T14:18:19,Quality inside around father hospital collection agency.,0
588d2863-08e9-4723-81c9-8fe9a84e6913,6ed10054-e590-48bf-a2b1-d516c17e369f,Chennai,8337.85,Shelter,5,2025-01-14T09:32:18,Dream movie model everyone help former authority.,0
5e2bc508-bc98-4418-a693-9332788de81f,47a1fa42-e470-406b-bcaa-0be3cf8cf6c9,Mumbai,1215.77,Cash,2,2025-02-08T06:10:34,Yourself wall blue another personal window.,0
e86585d8-1395-4ea7-8a82-e23bf2fa636a,3e5afc93-2e0d-46c0-89b3-f00fc03fcbbb,Mumbai,4276.87,Cash,3,2025-03-24T22:41:42,Seem upon direction entire practice produce.,0
48fe3651-9bb3-4272-add9-34709e052d7c,cec80ac4-863b-4c2e-ac3d-367bf3aa0dfd,Mumbai,5595.36,Cash,2,2025-02-21T11:31:28,Issue stop weight modern cell.,0
373e3fe5-78b3-408a-9818-9d77bd3d20a0,238c6256-f0ab-4f37-ab2f-7856f074df03,Kolkata,15019.03,Cash,3,2025-03-20T11:30:34,History others court city me interest even.,1
b8cb573d-94a7-46e8-996d-468a6b3d79fe,04247aae-84b0-4b0e-a272-6050761a4d9d,Bangalore,5117.96,Food,2,2025-02-22T22:13:52,Top father energy state.,0
a4ba387d-eebd-484b-8bb8-c8a8ed71f5b0,d0178718-6449-4ae9-be3f-b06069d7f7fe,Bangalore,6498.84,Clothing,4,2025-03-27T04:52:37,Protect grow natural worker.,0
46e06051-25f8-43f4-8c40-6a00e4467211,275ead0a-8c48-4fe5-9c1b-3d108a2df8b5,Mumbai,2667.97,Shelter,2,2025-03-16T16:49:07,Huge open hair word.,0
1b1693b2-00c1-472d-8ec7-78da3df4a407,fec0e31a-2947-4a75-948c-34e6c492f91f,Bangalore,5538.87,Clothing,3,2025-03-07T12:41:50,Success local and opportunity.,0
2fe7c20b-d30a-4af1-ade2-8dac6ad1154e,da380d5a-35a7-4dd2-9be1-6adfe2c8d935,Chennai,2638.68,Shelter,5,2025-02-22T01:40:19,Front change truth program term remain.,0
ee7509fa-d5b6-44da-89cc-128f3fc4ad0d,a7def6f8-a071-4453-9d7f-b786adb74f2f,Kolkata,9308.05,Clothing,3,2025-01-21T00:22:28,Player huge real positive economy Democrat.,0
8c415ee4-c00b-4066-8577-e1af7e0f0d63,2b0f8169-26d0-411e-8d54-419a977b88d4,Bangalore,6392.5,Cash,1,2025-04-04T22:18:39,Already couple second boy garden.,0
e41d5eb5-bc67-47b2-a4e7-3983c8509816,6e366597-3cce-462d-8423-52dc518a6f29,Bangalore,3612.14,Shelter,4,2025-04-08T17:23:33,Maybe class Congress pressure ten.,0
4b9b99fd-3085-43fd-a101-73033a60f76a,5245f556-c2ed-44d7-b7ab-f3b707882be9,Bangalore,6906.13,Medical,4,2025-01-13T23:37:33,Station rest another believe page board blood.,1
6223fbf9-eae5-4980-8ee1-0619c574912b,77163c97-640e-4cee-bf45-ba462dcad5da,Bangalore,3096.62,Food,5,2025-01-26T19:09:01,It season everything fine both.,0
3198a183-e314-4ee4-8f63-d13edaf4587a,d470e84c-6459-4a2d-b6ec-cbf1c2274e80,Chennai,6420.15,Clothing,3,2025-01-01T01:14:48,Citizen cause shoulder dinner might generation cell.,0
7a432c03-5207-4acc-953d-f6eb05b04ea8,dd053f0e-65b9-41e7-934f-5a9d8ebdff33,Kolkata,5138.82,Cash,4,2025-01-08T16:58:15,Security wish American reach give section against.,0
be4eb0e0-4a56-4334-b298-8097f5babdcb,b457f4f7-fcc9-45d6-9c87-88143966bdd3,Delhi,4155.47,Clothing,1,2025-03-12T20:20:16,Drug mean begin speech alone PM money.,0
61647138-771c-4ea6-b884-87f036922788,a4e91f19-166a-4449-8f26-1599648404cb,Mumbai,5504.3,Clothing,2,2025-04-05T02:22:24,May police teacher area along.,0
f4a28931-4659-4951-beba-9a022f5ac2a8,6c1ab6f8-65b4-4ef2-b728-a41e08864f5e,Chennai,5042.68,Medical,2,2025-02-05T10:26:07,Seven or hold thus.,0
b4eb1c77-e8c9-4941-99bf-c73deb2717e9,3c611dc6-c47e-443a-8ebf-8f3a9ea5110b,Bangalore,8418.77,Medical,5,2025-04-05T16:20:36,Few him specific person responsibility no.,0
eeca00ca-9616-4211-a89f-8843edf313ea,e6411dec-3373-49d3-a75c-ddad0a3e7218,Kolkata,5381.14,Cash,3,2025-03-12T17:35:31,Foreign lawyer baby president character company partner federal.,0
994fb000-e234-4d6a-9bd3-87528bdc0962,0cbd4125-3501-44c7-9a15-952e7a95e828,Delhi,1036.33,Medical,3,2025-01-19T06:49:45,Defense help significant culture.,0
5f1d9965-6ff9-4beb-9d9a-fd4a8859e9e9,f2bcb5c9-7fa3-4dd5-9ef1-30dd4e3d9146,Bangalore,5628.29,Cash,1,2025-02-08T17:27:27,Million develop travel.,0
570788ff-fd59-4e52-8baa-500271e23275,13a56ab3-1d75-4b99-94c6-6093dcd3a169,Mumbai,2399.48,Food,5,2025-04-02T11:15:48,Pull feel model amount food already any.,0
0d9cdd02-642d-456f-89c0-445e6f9e0dc6,0e0870f1-3fd7-4347-be9a-72aa65918502,Bangalore,7291.32,Clothing,2,2025-02-04T11:26:23,His industry provide.,0
75f1d2f2-e2cd-4165-a4f0-be5b1afd172c,b779c89a-398c-4f36-bd29-9cb8daa78b46,Delhi,3097.01,Clothing,3,2025-02-20T10:50:45,Base near professional wide beat.,0
0ad726f1-e99a-4859-be36-2d07abb1d04e,1fef3cd4-b124-42c3-91c6-b8bf3532f4b0,Delhi,5030.78,Shelter,5,2025-03-12T22:02:01,Real trade discuss common develop.,0
3cbac9b8-d5b9-459b-ab0f-b3211696cf58,6915b6f0-235d-419d-8a69-1f0d8fcb7eba,Delhi,3871.33,Clothing,1,2025-01-03T19:41:30,Environmental see agency.,0
6270504b-3a2f-4165-bf44-47d23db46b85,835d4f31-84c0-4095-83d0-d6c08e3c4d3b,Delhi,1902.57,Medical,4,2025-03-09T21:47:51,Line mother debate and.,0
7e75e4c3-f747-4869-82e1-b6419cb3acdb,c587a3a7-99ea-4e06-9b06-4277b8529a2c,Delhi,395.13,Medical,4,2025-03-15T10:04:16,Seem major phone improve movie book.,0
182076b3-1b56-4893-905d-95da380b4e5f,918da2c5-c36b-45e2-9945-5b561112c311,Bangalore,4308.2,Food,1,2025-03-04T10:43:09,Catch give work race perform for many.,0
982cf933-990f-4d9b-bb30-b31db5856eb6,e74e1a7f-fbc2-4727-b5d5-f779f6c7b19a,Kolkata,4741.94,Food,5,2025-02-12T09:22:38,Popular chair improve attack.,0
48ba4507-189a-4556-a6ce-5a8b6c5a3723,c023a8a5-443a-4d40-9b72-b1b32624c9ac,Mumbai,4551.17,Shelter,4,2025-01-25T13:40:58,No say particular.,0
a49dad2e-669b-4374-a4a8-08a34c74b1e9,a9bfa18b-e7f2-4efe-95b3-192265f707c0,Mumbai,804.49,Food,3,2025-01-22T16:46:42,Truth nation account central.,0
95b33405-6c21-45a6-ab3c-2d9eed8616b1,170090aa-3ba4-4cfe-b2b1-8ab10936504d,Bangalore,4816.96,Cash,4,2025-01-21T01:31:36,Oil himself do nor time.,0
ed8f8417-7896-43f9-9cfc-2c67378fcade,d04a666a-4fc9-48dc-bb2c-da286b1a940a,Delhi,5082.79,Cash,5,2025-02-28T09:06:30,Plant change language.,0
cb40b0df-bad6-4dd9-baa5-ba58b1f199c4,2dc5462d-0f19-4cb0-a490-38dda7c048e2,Bangalore,7738.03,Medical,1,2025-02-24T17:22:46,Civil leg almost total.,0
2fe8b60d-6bc5-4e01-bb07-ff233d0e1cd2,b49ba193-4869-4309-9e7f-4aacc47d39ef,Mumbai,5679.9,Clothing,3,2025-01-27T06:01:31,Toward look office feeling reflect doctor industry own.,0
b5f21f92-57c7-4647-aab6-322f314813f4,58ab8361-2615-4980-9aba-b49f6694eba6,Mumbai,4900.3,Food,3,2025-03-15T21:58:08,Former word another no.,0
e495d5d5-fa6d-4933-a678-a2c4d72feb19,bcac6fd5-26cc-474b-9097-77b6b3e24dcd,Chennai,1272.37,Shelter,1,2025-03-07T12:26:51,Young exist low prove activity.,0
75a8f156-3f96-4130-b614-4171f81785cc,e2ffbbfa-1f9b-44a6-9a82-003dc12c6a39,Delhi,8672.14,Cash,5,2025-01-29T09:48:09,Agree century consumer.,0
40c2f11a-5552-4f81-92c8-5f31916e34db,9f1cf57f-0e21-4f73-b617-35fa7ba11785,Chennai,6306.82,Cash,4,2025-03-27T17:22:03,Brother compare room movement enjoy.,0
6225ebe0-3e7e-4f92-a642-559edad52042,e385551f-a563-40e2-bebf-e9c626dc4492,Bangalore,6081.48,Cash,2,2025-03-24T07:11:33,Meet per bar issue after.,0
b223e4e5-8fc2-4a7b-aec3-8691d52ac18c,b74ec0f7-c33c-4629-9422-173ae3bd4626,Bangalore,1637.47,Clothing,3,2025-03-20T08:55:55,Of rather discover practice major.,0
2cc7b88e-cf95-4557-87fd-c3eca154b3be,93c91990-ebd2-4007-bab7-e0d28c0982e2,Delhi,7786.26,Medical,3,2025-03-24T10:41:21,Bar owner father officer specific concern.,0
fd8bfa40-5569-4d0d-993a-2bd3cffe495a,ec709e46-7c41-45ab-b3dd-eb164cc28190,Mumbai,5764.36,Shelter,3,2025-01-30T06:11:49,Each wind third picture hospital.,0
233596a3-0b0d-4d2f-bbc2-b9ac855fd858,5a94819b-ac27-4c56-8d4e-6f796d505f15,Mumbai,5077.44,Food,3,2025-01-22T20:32:03,Fire ability least blue.,0
d38563f9-38e4-4f65-896d-15a649370685,d6af378f-49dd-4462-9889-0ad360068257,Delhi,1378.79,Cash,4,2025-04-07T18:17:47,Agreement those development just cell billion form.,0
162bf804-ddca-40f0-88ac-818581a8afb1,a61ad968-b1e0-4f28-bdd3-923268be8f7a,Bangalore,4464.58,Shelter,1,2025-02-12T03:15:24,Nearly field with often religious difference serious.,0
840c8271-e07e-4f29-b8cf-d84eb2173f68,b76f404e-7afa-4c17-851a-adfcad20c2e5,Delhi,8146.18,Shelter,5,2025-03-31T15:30:24,Quality only phone growth.,0
8921893f-ddbc-4fc6-9679-ac0b315bf8e5,f666d33b-cf24-4ea8-b6a0-62514fa73195,Mumbai,5482.46,Medical,3,2025-02-19T12:22:46,Stage value face fear.,0
de1331c3-9c21-4935-ad06-190f66061245,6e8e4ea7-f901-4089-9d8f-aebcf13556c1,Bangalore,5509.0,Cash,3,2025-01-10T16:14:49,Line soon gas side product though another baby.,0
91f1297b-8c8d-4578-9678-455b043fcbc5,12483020-4178-4f00-8e89-e7e071570321,Kolkata,4883.28,Clothing,5,2025-03-03T01:23:30,Current need east message commercial on.,0
41408ba0-f1e5-4686-9fea-2525fc6e9cda,acbeda59-856b-49a7-a281-7493aec6b5ae,Chennai,4228.65,Cash,2,2025-03-26T08:03:27,Large across adult goal reach.,0
8ac8c373-3fb1-4a50-b06b-fa2bcf5d9a4f,ef91b6c2-ecc0-4728-bdd3-11a83656c445,Chennai,3613.07,Shelter,3,2025-02-20T00:46:56,Light report increase rate threat.,0
3a8a808b-69c7-419c-a694-e482d2342ef1,5b6d36d5-819d-44bb-bf1c-81fb1695b9ae,Bangalore,2650.43,Clothing,2,2025-03-16T10:43:20,Author give glass soon list.,0
f91c6a3f-3685-4865-9d1d-583b70fbe377,c62f8b6e-4732-4c20-a5cc-d3a5769f068a,Mumbai,2730.16,Clothing,5,2025-01-07T16:05:29,Southern direction final conference Democrat identify apply.,0
ef2b7d14-ef38-4944-9108-90826f5c9abb,2f9af666-8371-4da1-89f2-a71544830d76,Mumbai,20588.13,Medical,4,2025-02-20T07:10:27,Boy structure enter industry.,1
af06318d-8cce-4d03-93f1-49e31514806e,3736bc91-0c85-4cf6-b283-c7a5be0bbdf3,Chennai,6882.17,Food,3,2025-02-04T11:59:07,His food few indicate finally rich wait.,0
d9300979-7464-45f5-8803-49f2a16e2f29,78cbd3c9-5971-4929-b895-5624fb247895,Bangalore,8075.58,Medical,2,2025-03-01T16:59:06,It bill recent floor accept none single including.,0
acdf9bc8-a309-4f80-9d27-a6a66fe8af0d,bea2e37a-edb3-4f69-a54a-f9b93d152a6a,Kolkata,5574.7,Medical,2,2025-02-19T06:27:38,Movement standard also pressure.,0
b6792b1b-ec03-409b-937c-84a1123baefb,b451e51f-f286-4edc-9791-3b981a32b6d0,Kolkata,6566.58,Shelter,1,2025-03-20T16:10:30,National action daughter around economy cold.,0
027ffebb-7a63-463c-b768-97dc98018b5e,73b99b23-51eb-437e-9557-d01ebf336138,Chennai,4909.86,Clothing,4,2025-01-25T05:10:16,Away former describe.,0
12225cb7-beab-49de-b270-557f48a70473,c69646dd-7b22-4df6-bd83-2d9ede7ee65d,Kolkata,876.24,Clothing,5,2025-01-04T01:45:26,All southern apply property under film.,0
d6bcb405-9319-4bcf-8388-14e0db72cd3a,001e59db-aeb7-41a7-a2bf-4e6bee1f0749,Delhi,5598.29,Clothing,1,2025-03-09T13:18:28,Wear letter small interview increase experience several.,0
ae490e4f-713e-432a-ba3e-1b0fcd9943ff,68fbfda1-ee29-46b0-91c1-e7048a54cca0,Chennai,5878.21,Cash,2,2025-01-01T13:42:45,Discover outside last detail.,0
33300646-da95-421b-9c12-89e2efbf8704,27da1f7b-353e-4aa3-b85c-f975f45ef0be,Bangalore,2791.16,Food,1,2025-01-19T08:28:27,Theory sport price put fish at.,0
48b88bf5-0d0e-47c9-8621-cf028cb937e7,09f72ec2-9ab7-4764-9a20-ea3e2b0f2b78,Mumbai,5037.92,Clothing,2,2025-03-15T01:16:33,Big whose television member.,0
8e1056e4-35c2-4393-9831-6d6f6a17eb07,5cd59a1a-31eb-4130-a6ef-0c494c9b4f22,Delhi,6185.13,Shelter,1,2025-03-18T04:55:01,Beautiful per want by teacher detail.,0
e30f1d99-adfd-42db-923e-7b6a4f4a103a,9817b900-fd1e-44a0-8087-48a73566d1cf,Mumbai,3731.52,Clothing,4,2025-03-27T22:59:14,Message politics section understand whatever.,0
ee28c613-aba3-4fcc-afbb-58b2328ec8b8,bdf5fc05-bd61-4426-a301-b6f1beef03d6,Chennai,1650.13,Food,5,2025-01-08T20:05:34,Card professor same sure.,0
35c964b9-8938-4a3e-b5ca-7d146318594f,9eee8857-58db-4a65-a4c1-bbb899ba945c,Bangalore,9215.84,Cash,1,2025-03-05T01:32:35,Marriage music spend exist.,0
49bd6373-de6f-4ea0-b2c4-0df9d138d25e,cc997568-8947-44f8-92ca-1dc5292e651a,Bangalore,5400.04,Shelter,1,2025-03-07T16:26:55,Upon always cold radio born.,0
530b429a-d732-46ff-8536-5bd09ca6e43c,add8249b-ced9-4bae-99ee-1b7a48a9620e,Chennai,3635.75,Shelter,1,2025-03-11T16:45:16,Book sea foot attack former.,0
99ce9239-826b-43b6-8a83-8fbee0039b0e,516c5add-7ed2-4adb-90c8-e084c68c4ad1,Chennai,6123.27,Medical,3,2025-01-16T05:31:44,Well tell tree once.,0
1ff72435-b9d2-4c78-bfc1-e5d8d0d83616,f3ef272d-8700-4489-9e9e-b6124ea38bbc,Mumbai,-146.24,Shelter,4,2025-03-05T12:12:35,Name vote some instead bit range carry.,0
ee4c181e-67a4-4e02-94eb-db1fccb1633d,b337dd0a-ea8c-4d77-93c6-8e5d774bbb84,Delhi,8914.38,Medical,4,2025-03-10T17:10:24,Respond yeah business pick.,0
d2f2f87f-731b-485e-be12-177a428b6f38,0cdbbe4d-3f09-48a3-b678-bbed88f64a77,Mumbai,4665.27,Food,4,2025-03-22T05:32:59,Ever run rather federal dinner food food strong.,0
0fe83c17-dd0e-409c-95e3-de8c5e54d1f1,8cf5cc71-104a-499e-b9f2-5fcdb0cdbc66,Kolkata,1128.12,Cash,5,2025-03-17T22:22:21,Side at capital glass full anyone.,0
18a063d5-0701-4b47-a46e-6686e987dcae,b7298e3f-4ab5-4695-8b5b-c7b197f908c8,Kolkata,4328.16,Shelter,5,2025-04-06T09:56:31,Our him ok majority bank great water me.,0
86c3b7da-983d-4828-b208-386ec458b0b5,1b7a69aa-6ca3-4f9d-a488-e67b3caacf27,Bangalore,7505.31,Cash,4,2025-02-07T03:38:01,Common place public anything simply road.,0
273237cd-5e56-4765-8685-6a1bfd32d259,b1bf85f9-56e2-4137-85f2-b83eabe03442,Bangalore,5650.3,Cash,5,2025-02-03T19:28:29,Painting medical road wrong.,0
b0a5aac2-6575-4865-8de8-927f3bfe1c02,7d920bfd-8549-456d-a303-9a7b2a5d19f9,Bangalore,6435.11,Shelter,3,2025-01-25T01:24:07,Force understand room seem central anyone force.,0
8f89b0cd-2295-42f9-aafb-f409208054a8,e9e0cb50-1326-4385-8886-9b96a5884615,Bangalore,8023.13,Clothing,1,2025-03-28T08:51:37,Note bank best product have moment inside.,0
8db0893c-de48-44c1-9434-f7102d8a5fe7,06dcee8c-bf1e-431f-b102-fd62482ac2a3,Bangalore,4339.06,Clothing,3,2025-02-09T04:58:21,Congress without bar turn glass.,0
6786550a-13ff-4c12-b207-4d26ed083411,0fb0777d-b89a-4701-9e53-b4587220047a,Chennai,3260.24,Shelter,3,2025-01-12T18:33:52,See color seat unit.,0
9c63354e-46a5-41fb-a631-f68dacb49d30,78004182-a5de-4ba8-91a4-5dbb85a364d8,Chennai,4796.1,Shelter,5,2025-04-06T07:23:12,After note bad exactly feeling any.,0
8f9e2152-161f-4afb-ad3e-fc133195dc30,03903cf0-785a-4d5d-9a46-8b9d089d39fc,Kolkata,15452.98,Cash,1,2025-01-28T21:44:27,Likely letter forget few sign sister.,1
eab650c9-55e8-4ebe-9141-116d319f39bf,f3a3dec9-b2ec-4f3a-b280-9e537dca8bad,Delhi,6347.6,Clothing,2,2025-02-23T15:45:36,Network hundred model stock home.,0
62f1ee49-67ee-482d-a795-a3f5062079ff,548bf7d2-7357-4f13-8f00-ceaad1700f52,Kolkata,3492.11,Clothing,5,2025-03-10T10:57:21,Program show audience some.,0
3205a7bf-cec2-4401-9210-3f687e5528e7,42ed5328-6db4-4773-a3c9-2255a9796a4c,Mumbai,8061.53,Cash,1,2025-02-12T04:45:52,Third its late.,0
77add9df-d9ad-4c43-814d-ca4873212096,dd584522-3995-419d-8636-97375dde3045,Delhi,9055.23,Food,4,2025-02-04T05:54:53,Charge him his specific some view.,1
1c8599c1-b5d5-4d8d-b829-f44f7d58374b,ea044b86-99ba-4a54-8814-f60a183798f9,Delhi,9383.19,Clothing,1,2025-01-12T07:06:59,Road form about pull raise job artist outside.,0
166f245c-fd1e-497a-9560-6e674163090c,77644f59-8085-4979-82a9-0cdc685ce101,Kolkata,2698.41,Cash,5,2025-02-27T02:04:49,Resource rest child far.,0
9d130b8d-3fa8-4d08-90f9-45d7f630df2a,063805bd-2fba-4615-85dc-d7a2ad85f8ea,Mumbai,5448.61,Medical,1,2025-03-18T00:41:19,Spend theory science popular program tend recent.,0
7762428b-2932-49a7-9f7f-eb1fe5bf4139,9cdd61a7-8c9f-49f3-b02c-e53b42386fa7,Kolkata,3474.22,Cash,4,2025-03-31T20:58:48,Second boy stand other such skill during his.,0
5da6008a-bf63-45a8-88e8-e92fd90908c4,85e90d80-252f-4ee0-8cea-0cc1ef734b3a,Mumbai,8334.12,Medical,3,2025-01-14T09:22:35,Worker relate test.,1
2f408987-2d8f-4225-b9ef-a95a95cc981d,3f88a643-28ee-4d21-af9e-1fc5e2e1197d,Kolkata,4563.88,Medical,3,2025-01-21T00:33:37,Like technology professor listen write structure.,0
9ce95adb-7d3f-43ab-a1a3-3bd172d6d83a,846799be-27bd-4600-b721-f2d24c3336b1,Bangalore,4567.88,Food,2,2025-03-17T22:16:47,Already likely half risk.,0
9f1ffd4a-3043-49de-851f-16667a59040c,4e966ba6-0ec2-4c13-b9a3-d520e7cbe77d,Bangalore,6801.7,Shelter,1,2025-01-12T17:04:06,Never degree mean customer court yet ready.,0
561cfd51-5001-4e3f-a27e-066747a8ab75,f3c854b8-54a1-4b91-9775-1127ab54def5,Delhi,12170.14,Shelter,2,2025-03-02T18:51:35,Not few ground meeting some three staff.,1
549adf73-e538-4f2c-8dfc-8d934dbf6237,da73deb7-5290-401c-ad8b-6320d6f9bd50,Delhi,5558.57,Food,3,2025-03-02T11:26:38,Cost politics before agency goal account available.,0
7bc19dc9-7358-422a-aeaa-e616e4275872,a76f3d28-7b33-4e09-91ce-7a5d6af51cc1,Bangalore,4705.86,Medical,1,2025-02-22T07:43:20,Region continue yourself carry could oil coach.,0
590151c5-bf63-419d-bf34-e9870c2e67d2,3c65e212-aced-4b64-ab8b-fddd3a22e370,Kolkata,2350.96,Medical,2,2025-01-11T03:36:40,Yes tonight scientist its recent teach.,0
24c8a08e-f96a-4926-92c9-7d0429949e5a,ddbaba2e-7fa8-4d6f-bebe-d6ed8bf28091,Chennai,16382.53,Clothing,4,2025-04-09T09:33:21,Clearly information air.,1
8f00ce45-1b28-42be-a373-b1640713ee68,db52051f-c235-4b3c-b9f1-efa4d01f0dea,Bangalore,3533.82,Medical,3,2025-01-05T08:08:46,Concern letter decision hospital require color.,0
ddcd872e-3b05-40c2-96b3-c350fbab3232,87fc2812-3cb2-4be7-b39f-20dfe1b9cb16,Delhi,3640.88,Clothing,1,2025-02-22T14:33:52,Bill something democratic try oil husband fill walk.,0
92c09306-52c0-46c3-96ad-d43ce950aecb,c289e8c7-2219-4781-a625-8b72f95da95f,Kolkata,3609.96,Food,5,2025-03-16T22:07:37,Without method into.,0
9906b1f7-6872-4619-af1d-d3ea99f1aa16,b575db59-9627-4228-a70c-9d3fabd896eb,Kolkata,7082.52,Cash,2,2025-03-14T05:03:08,Capital outside trouble recent leg deep institution.,0
3a9c1df6-5189-43c3-9409-677fd57fa05a,aeac8796-726b-4d71-a2f9-67bb442a5cd4,Kolkata,6671.69,Food,2,2025-02-26T01:14:37,Trial Congress specific probably focus he while.,0
62a6035a-df74-4fc0-b9dd-6afdc73b96a9,469698b8-15a6-40a3-852e-5286cac7125f,Kolkata,8858.78,Cash,1,2025-01-28T03:19:29,Design impact song number.,1
7a4106db-c118-4312-ae13-902121f8cee0,fb606eac-5caf-47d1-a8ee-8f6f68acf174,Chennai,1289.03,Shelter,4,2025-01-27T08:28:48,Thing maybe style.,0
2024bc4e-ad62-4799-bc72-3018b602544a,e84303b8-4c2a-4e37-b878-f990535bb037,Chennai,6149.13,Food,4,2025-01-05T03:22:11,Century involve away international again collection.,0
d7ce04b0-4c28-4162-a9c5-c752fd4dc9dd,69b17a93-deda-4149-91c2-a1f28f5db939,Mumbai,3964.04,Food,2,2025-01-06T07:07:57,Spring life officer executive evening.,0
4ff392b7-c01a-405d-b194-f1e873952a17,90fc7820-0d74-4b2f-8dd2-c33e72d838e8,Chennai,7530.63,Cash,3,2025-01-10T15:08:02,Far performance reveal drug.,0
bed2c2a3-e9d6-4502-910f-cd407ba55a6b,8ef28c51-1631-4480-b05e-184323a5b408,Chennai,3831.97,Shelter,3,2025-02-24T23:55:36,Interesting speech young need apply.,0
9481ccba-eaf9-448a-bdd7-fe9db9b2fd69,86e1923c-4d84-42b3-af90-568bc70f1c4d,Mumbai,7534.79,Medical,1,2025-03-02T15:39:58,Account reach win democratic.,0
391d792d-3ed4-47b6-95a2-24b4b6f0a114,9ab13870-89c6-4a41-9104-63ffa4d6113c,Bangalore,5894.12,Medical,4,2025-01-24T19:14:45,Product pull line them.,0
2aef99cf-a9d2-4133-a85e-aaa9c10561cc,f02fc57d-d936-4acb-8687-e8b4278dea8e,Kolkata,4587.24,Food,3,2025-01-29T11:41:26,Some toward ten computer rise more according.,0
c73df28d-1189-4433-8478-fc5c29e0e7a4,413bdfd0-6b7b-4d9b-be7c-d08857e581fc,Kolkata,8610.41,Shelter,2,2025-02-28T07:13:30,Agent inside even watch way want yes.,0
2eba0f0a-ddc1-4cff-b19d-72d7e6bd8af0,5fec24f7-a8ba-418b-b05a-2185c6736180,Chennai,2726.44,Clothing,4,2025-01-13T06:13:54,Pay catch trade chair floor.,0
